client_id,age,job,marital,education,credit_default,mortgage
19330,47,___________,married,________,False,True
19331,33,__________,single,___________________,False,False
19332,51,______,single,_________________,False,True
19333,52,__________,divorced,_________________,False,True
19334,47,______,married,___________,False,True
19335,51,______,married,___________,False,False
19336,31,__________,single,_________________,False,False
19337,31,__________,single,_________________,False,False
19338,29,__________,single,_________________,False,True
19339,45,_______,married,________,False,True
19340,31,__________,single,_________________,False,True
19341,43,______,married,_________________,False,True
19342,56,___________,married,________,False,False
19343,52,__________,single,___________________,False,True
19344,49,______,divorced,_________________,False,False
19345,51,____________,married,________,False,False
19346,51,____________,married,________,False,False
19347,56,_______,married,________,False,True
19348,48,______,married,___________________,False,False
19349,56,_______,married,________,False,True
19350,41,______,divorced,___________,False,False
19351,33,__________,married,_________________,False,True
19352,44,___________,married,________,False,False
19353,45,_______,married,________,False,True
19354,45,___________,married,________,False,False
19355,35,______,married,_________________,False,True
19356,45,___________,married,________,False,False
19357,45,___________,married,________,False,False
19358,58,___________,married,________,False,True
19359,37,__________,married,_________________,False,False
19360,46,___________,married,___________,False,False
19361,47,___________,married,________,False,True
19362,59,__________,married,___________________,False,False
19363,55,______,married,_________________,False,False
19364,31,______,single,_________________,False,True
19365,56,_______,married,________,False,True
19366,31,__________,single,___________________,False,True
19367,45,__________,married,___________________,False,False
19368,59,_________,married,________,False,False
19369,31,__________,married,_________________,False,True
19370,60,___________,married,________,False,True
19371,52,___________,married,________,False,True
19372,37,______,married,_________________,False,False
19373,34,__________,married,_________________,False,True
19374,51,__________,married,___________,False,False
19375,36,_____________,married,________,False,True
19376,50,______,married,_________________,False,False
19377,44,__________,divorced,___________________,False,True
19378,48,___________,married,_______,False,True
19379,54,__________,married,___________________,False,False
19380,48,______,married,_________________,False,True
19381,41,______,single,_________________,False,True
19382,42,__________,married,___________,False,False
19383,34,_______,married,_______,False,False
19384,46,______,single,_________________,False,False
19385,37,__________,single,___________________,False,False
19386,30,______,single,_________________,False,True
19387,47,__________,married,_________________,False,True
19388,34,______,single,_________________,False,True
19389,34,______,single,_________________,False,False
19390,45,______,divorced,___________,False,True
19391,36,__________,single,___________________,False,False
19392,46,___________,married,________,False,True
19393,41,__________,married,___________,False,False
19394,32,______,single,_________________,False,False
19395,34,______,married,___________________,False,True
19396,37,__________,married,_________________,False,True
19397,33,____________,married,_________________,False,False
19398,37,__________,married,_________________,False,True
19399,32,______,single,_________________,False,True
19400,37,______,married,_________________,False,False
19401,42,______,married,_________________,False,False
19402,35,______,married,_________________,False,True
19403,46,__________,married,___________,False,False
19404,43,__________,married,___________________,False,False
19405,58,_______,married,___________________,False,True
19406,32,__________,single,_________________,False,True
19407,30,______,married,_________________,False,True
19408,42,______,single,_________________,False,False
19409,57,___________,married,________,False,False
19410,43,______,single,_________________,False,True
19411,59,_______,married,___________,False,False
19412,48,______,married,___________,False,False
19413,34,______,divorced,___________,False,False
19414,53,__________,single,___________________,False,False
19415,54,_______,married,___________,False,False
19416,42,__________,married,___________________,False,True
19417,33,__________,married,___________,False,True
19418,45,___________,married,________,False,False
19419,35,_____________,married,________,False,False
19420,43,______,single,_________________,False,True
19421,37,______,married,_________________,False,False
19422,31,________,married,___________________,False,False
19423,33,______,single,_________________,False,True
19424,29,__________,single,_________________,False,True
19425,41,__________,married,___________,False,True
19426,32,______,single,_________________,False,True
19427,49,__________,married,_________________,False,False
19428,55,______,married,_________________,False,False
19429,32,______,single,_________________,False,False
19430,29,__________,married,_________________,False,False
19431,47,____________,married,________,False,False
19432,30,_____________,single,_________________,False,True
19433,39,__________,married,___________,False,True
19434,47,__________,married,_________________,False,True
19435,49,_________,married,_________________,False,True
19436,31,__________,single,_________________,False,True
19437,52,___________,married,________,False,True
19438,42,__________,married,___________________,False,True
19439,43,______,single,_________________,False,False
19440,46,__________,married,___________,False,True
19441,35,__________,married,___________________,False,True
19442,42,__________,married,___________________,False,True
19443,45,__________,divorced,___________________,False,False
19444,45,__________,married,___________,False,False
19445,43,______,married,_________________,False,True
19446,48,__________,married,___________,False,False
19447,41,__________,married,_______,False,True
19448,37,__________,married,___________,False,False
19449,30,__________,single,_________________,False,True
19450,36,______,married,_________________,False,False
19451,33,______,married,_________________,False,True
19452,44,__________,divorced,___________________,False,True
19453,47,__________,married,___________________,False,True
19454,47,___________,married,________,False,False
19455,39,__________,single,___________________,False,False
19456,39,__________,single,___________________,False,True
19457,32,__________,single,_________________,False,False
19458,32,__________,married,_________________,False,True
19459,47,___________,married,________,False,True
19460,32,__________,married,_________________,False,True
19461,32,__________,married,_________________,False,False
19462,32,__________,married,_________________,False,True
19463,30,__________,single,_________________,False,True
19464,32,__________,married,_________________,False,True
19465,30,__________,single,_________________,False,True
19466,30,__________,single,_________________,False,True
19467,30,__________,single,_________________,False,False
19468,32,______,single,_________________,False,True
19469,30,__________,married,___________,False,False
19470,39,__________,single,_________________,False,False
19471,30,__________,single,_________________,False,False
19472,38,______,married,_________________,False,False
19473,38,______,married,_________________,False,False
19474,39,__________,single,_________________,False,True
19475,48,______,married,___________,False,False
19476,51,_________,married,________,False,False
19477,34,_______,single,_________________,False,False
19478,29,______,married,_________________,False,False
19479,56,___________,married,________,False,False
19480,39,__________,single,___________________,False,True
19481,48,___________,married,________,False,True
19482,30,______,married,_________________,False,False
19483,44,___________,married,________,False,False
19484,46,___________,married,________,False,True
19485,39,__________,married,___________________,False,True
19486,38,________,single,___________,False,True
19487,46,___________,married,________,False,False
19488,30,_______,single,_________________,False,True
19489,46,_____________,married,________,False,False
19490,48,___________,married,________,False,True
19491,48,______,married,_______,False,False
19492,48,___________,married,________,False,False
19493,48,___________,married,________,False,False
19494,36,__________,married,_________________,False,True
19495,54,___________,married,________,False,True
19496,46,__________,single,___________________,False,False
19497,36,__________,married,_________________,False,True
19498,35,__________,single,_________________,False,True
19499,35,__________,single,_________________,False,True
19500,31,_____________,married,________,False,True
19501,35,__________,single,_________________,False,True
19502,31,______,single,_________________,False,True
19503,35,__________,single,_________________,False,True
19504,35,__________,single,_________________,False,False
19505,52,___________,married,________,False,True
19506,29,__________,single,___________,False,False
19507,32,__________,married,_________________,False,True
19508,44,______,married,_________________,False,True
19509,29,__________,single,___________________,False,True
19510,35,__________,married,___________________,False,False
19511,44,______,married,_________________,False,True
19512,41,______,single,_________________,False,True
19513,45,___________,married,___________________,False,True
19514,33,______,married,_________________,False,True
19515,45,___________,married,___________________,False,False
19516,49,_________,married,_________________,False,True
19517,33,______,married,_________________,False,False
19518,56,_______,married,___________,False,True
19519,43,______,single,_________________,False,False
19520,33,______,married,_________________,False,False
19521,32,______,single,_________________,False,True
19522,31,______,divorced,_________________,False,True
19523,38,________,single,___________,False,True
19524,31,______,divorced,_________________,False,True
19525,31,______,divorced,_________________,False,False
19526,59,_______,married,___________________,False,False
19527,58,_______,married,___________________,False,True
19528,34,__________,divorced,_________________,False,True
19529,33,__________,married,___________,False,False
19530,48,___________,married,________,False,True
19531,41,__________,divorced,_________________,False,False
19532,41,__________,divorced,_________________,False,True
19533,41,__________,divorced,_________________,False,False
19534,40,_________,divorced,________,False,True
19535,31,______,single,_________________,False,False
19536,31,______,single,_________________,False,True
19537,35,__________,single,_________________,False,False
19538,52,__________,married,_________________,False,True
19539,32,__________,married,_________________,False,False
19540,32,__________,married,_________________,False,False
19541,42,______,divorced,_________________,False,True
19542,32,__________,married,_________________,False,False
19543,48,________,married,________,False,False
19544,48,________,married,________,False,True
19545,39,______,single,___________,False,True
19546,39,______,single,___________,False,False
19547,39,______,single,___________,False,False
19548,39,______,single,___________,False,False
19549,55,___________,married,________,False,True
19550,49,______,married,________,False,False
19551,49,__________,married,_________________,False,True
19552,35,__________,single,___________________,False,True
19553,56,______,married,________,False,False
19554,49,______,married,___________,False,True
19555,44,______,divorced,_________________,False,True
19556,50,________,married,________,False,True
19557,53,___________,married,________,False,True
19558,47,______,single,_________________,False,True
19559,30,___________,single,___________,False,True
19560,31,______,married,___________,False,False
19561,33,__________,single,___________________,False,False
19562,46,__________,single,_________________,False,False
19563,41,__________,married,___________________,False,True
19564,29,______,single,___________,False,True
19565,41,__________,divorced,_________________,False,True
19566,29,______,single,___________,False,True
19567,41,__________,divorced,_________________,False,True
19568,30,__________,single,_________________,False,True
19569,36,______,married,_________________,False,True
19570,50,___________,married,________,False,False
19571,36,______,married,_________________,False,False
19572,36,______,married,_________________,False,False
19573,48,___________,married,________,False,False
19574,45,_____________,married,________,False,False
19575,37,______,married,_________________,False,False
19576,37,______,married,_________________,False,True
19577,59,_______,married,___________,False,False
19578,36,__________,divorced,_________________,False,True
19579,46,__________,single,_________________,False,False
19580,50,______,married,_________________,False,False
19581,38,_________,married,________,False,False
19582,34,__________,married,___________,False,True
19583,39,______,single,___________,False,False
19584,56,_______,married,___________,False,True
19585,33,______,married,_________________,False,True
19586,31,________,married,___________________,False,True
19587,56,___________,married,________,False,True
19588,53,___________,married,________,False,True
19589,45,___________,married,________,False,True
19590,44,______,married,_________________,False,False
19591,48,________,married,________,False,False
19592,45,_____________,married,________,False,True
19593,31,______,married,___________,False,False
19594,29,________,single,___________________,False,True
19595,29,__________,single,___________,False,True
19596,48,__________,married,___________________,False,True
19597,39,______,married,_________________,False,True
19598,50,__________,married,___________________,False,True
19599,38,______,married,_________________,False,False
19600,42,__________,married,_________________,False,True
19601,29,______,single,_________________,False,True
19602,38,______,married,_________________,False,False
19603,35,__________,married,_________________,False,True
19604,39,__________,married,_________________,False,False
19605,45,_____________,married,________,False,True
19606,50,______,married,_________________,False,False
19607,47,__________,married,___________,False,False
19608,33,______,married,_________________,False,True
19609,33,______,married,_________________,False,False
19610,50,________,married,_______,False,True
19611,45,______,divorced,_________________,False,False
19612,39,______,married,_________________,False,False
19613,56,__________,married,___________________,False,False
19614,56,___________,married,________,False,False
19615,54,______,single,_________________,False,False
19616,51,___________,married,________,False,True
19617,45,____________,married,_________________,False,False
19618,46,______,married,________,False,False
19619,58,______,married,___________,False,True
19620,58,______,married,___________,False,False
19621,34,__________,married,_________________,False,False
19622,45,_____________,married,________,False,False
19623,30,______,married,_________________,False,False
19624,46,___________,married,________,False,False
19625,48,________,married,________,False,False
19626,44,__________,married,___________________,False,False
19627,50,__________,married,___________________,False,False
19628,37,_______,married,___________________,False,True
19629,37,_______,married,___________________,False,False
19630,37,______,single,_________________,False,False
19631,32,______,single,_________________,False,True
19632,47,__________,married,___________,False,False
19633,49,__________,married,___________________,False,True
19634,33,_______,married,_______,False,False
19635,32,______,single,_________________,False,False
19636,47,__________,married,_________________,False,True
19637,47,__________,married,_________________,False,False
19638,41,_____________,married,_________________,False,False
19639,34,__________,single,___________________,False,True
19640,38,________,single,___________,False,True
19641,56,___________,married,________,False,False
19642,48,___________,married,________,False,True
19643,33,______,married,_________________,False,True
19644,30,__________,single,_________________,False,True
19645,57,__________,married,___________,False,False
19646,33,______,married,_________________,False,True
19647,52,__________,divorced,___________,False,True
19648,36,______,single,_________________,False,False
19649,36,______,single,_________________,False,True
19650,57,______,married,_________________,False,True
19651,36,______,married,___________,False,True
19652,53,___________,married,________,False,True
19653,54,______,married,_________________,False,True
19654,37,_________,married,___________,False,False
19655,37,_________,married,___________,False,True
19656,46,__________,married,___________________,False,False
19657,54,_____________,married,________,False,True
19658,57,______,single,_________________,False,False
19659,48,______,single,_________________,False,True
19660,50,___________,married,________,False,True
19661,48,___________,married,________,False,False
19662,50,____________,married,___________________,False,True
19663,41,______,divorced,_________________,False,True
19664,51,__________,married,___________________,False,True
19665,32,______,married,___________,False,True
19666,42,______,married,_________________,False,True
19667,39,__________,married,___________,False,False
19668,47,______,divorced,_________________,False,False
19669,36,______,married,___________,False,False
19670,32,______,married,___________,False,False
19671,48,______,married,_________________,False,True
19672,35,__________,married,___________________,False,False
19673,50,___________,married,________,False,False
19674,30,______,single,_________________,False,False
19675,31,_________,married,________,False,False
19676,31,_________,married,________,False,True
19677,48,__________,married,_________________,False,True
19678,48,___________,married,_______,False,False
19679,50,______,married,________,False,True
19680,50,______,married,________,False,False
19681,55,_______,married,___________________,False,True
19682,34,______,single,_________________,False,True
19683,52,__________,married,___________________,False,True
19684,38,__________,married,___________,False,True
19685,45,______,married,________,False,False
19686,56,__________,married,___________________,False,True
19687,42,______,married,_________________,False,True
19688,52,__________,single,___________________,False,True
19689,39,__________,married,___________,False,False
19690,48,___________,married,________,False,False
19691,60,_______,married,___________________,False,True
19692,32,______,divorced,_________________,False,True
19693,48,___________,married,________,False,False
19694,39,______,married,_________________,False,True
19695,40,______,single,_________________,False,True
19696,34,__________,single,_________________,False,True
19697,55,______,married,_______,False,True
19698,44,_____________,married,_________________,False,False
19699,45,___________,married,________,False,True
19700,49,__________,married,___________________,False,True
19701,58,__________,married,___________________,False,True
19702,34,______,single,_________________,False,False
19703,30,______,single,_________________,False,False
19704,45,___________,married,___________,False,False
19705,56,______,married,_________________,False,False
19706,48,___________,married,________,False,True
19707,48,___________,married,________,False,False
19708,58,__________,married,___________________,False,True
19709,50,____________,married,___________________,False,True
19710,44,_____________,married,_________________,False,False
19711,37,_________,married,___________,False,False
19712,51,__________,divorced,___________________,False,True
19713,38,_________,married,________,False,True
19714,58,__________,married,___________________,False,False
19715,34,______,single,_________________,False,True
19716,31,______,single,_________________,False,False
19717,30,__________,single,___________________,False,True
19718,36,______,married,___________,False,True
19719,45,__________,married,_________________,False,False
19720,32,______,married,_________________,False,False
19721,45,___________,married,________,False,True
19722,31,__________,married,_________________,False,True
19723,38,__________,married,_________________,False,True
19724,38,______,married,_________________,False,True
19725,30,______,single,_________________,False,False
19726,30,__________,single,___________________,False,True
19727,34,__________,single,_________________,False,True
19728,59,__________,married,___________________,False,False
19729,31,______,married,_________________,False,False
19730,34,______,single,_________________,False,True
19731,56,______,married,________,False,False
19732,30,______,married,___________,False,False
19733,30,______,single,_________________,False,False
19734,46,________,married,________,False,True
19735,51,______,divorced,_________________,False,True
19736,46,__________,married,___________________,False,True
19737,34,______,married,_________________,False,True
19738,39,__________,married,___________,False,False
19739,47,__________,married,___________,False,True
19740,33,_____________,married,_________________,False,False
19741,44,___________,married,___________________,False,False
19742,33,__________,single,___________________,False,False
19743,51,___________,married,________,False,True
19744,51,___________,married,________,False,False
19745,51,___________,married,________,False,False
19746,42,______,married,_________________,False,True
19747,51,___________,married,________,False,True
19748,31,__________,single,___________________,False,False
19749,31,____________,married,_________________,False,True
19750,31,____________,married,_________________,False,False
19751,34,______,single,_________________,False,True
19752,50,____________,married,___________________,False,True
19753,35,__________,married,___________,False,False
19754,31,______,married,_________________,False,False
19755,37,__________,married,___________________,False,False
19756,31,______,married,___________________,False,True
19757,38,__________,divorced,___________________,False,True
19758,33,______,married,_________________,False,False
19759,38,__________,divorced,___________________,False,True
19760,32,______,married,___________,False,False
19761,38,__________,divorced,___________________,False,True
19762,47,________,married,___________,False,False
19763,57,______,married,_________________,False,True
19764,51,__________,divorced,___________________,False,False
19765,50,__________,married,___________________,False,False
19766,36,__________,divorced,_________________,False,True
19767,50,__________,married,___________________,False,True
19768,57,_______,married,___________________,False,True
19769,33,__________,married,___________,False,False
19770,35,______,single,_________________,False,True
19771,47,_____________,married,________,False,True
19772,33,_________,married,________,False,True
19773,51,__________,married,_________________,False,False
19774,34,__________,married,___________________,False,True
19775,31,______,single,_________________,False,True
19776,34,__________,married,___________________,False,False
19777,52,___________,married,___________,False,False
19778,46,____________,married,________,False,False
19779,51,___________,married,________,False,True
19780,51,___________,married,________,False,True
19781,38,__________,married,_________________,False,True
19782,47,______,married,___________,False,True
19783,45,__________,married,___________,False,True
19784,30,______,single,_________________,False,False
19785,58,_______,married,___________,False,True
19786,47,________,married,___________,False,True
19787,34,______,married,_________________,False,True
19788,54,___________,married,________,False,True
19789,47,________,married,___________,False,True
19790,39,__________,married,___________________,False,False
19791,30,__________,single,___________________,False,True
19792,39,__________,married,_________________,False,False
19793,39,__________,married,_________________,False,False
19794,31,__________,married,___________________,False,False
19795,44,______,divorced,_________________,False,False
19796,51,______,divorced,___________,False,False
19797,53,__________,divorced,___________________,False,False
19798,30,______,single,_________________,False,True
19799,45,___________,married,________,False,False
19800,38,______,married,_________________,False,False
19801,56,_________,married,________,False,False
19802,51,___________,married,________,False,False
19803,44,__________,married,_________________,False,False
19804,40,__________,single,_________________,False,True
19805,36,___________,married,___________________,False,False
19806,51,________,married,___________,False,True
19807,36,__________,married,___________________,False,False
19808,48,__________,married,_________________,False,False
19809,47,_____________,married,________,False,True
19810,45,___________,married,________,False,True
19811,57,__________,married,___________,False,False
19812,38,______,married,_________________,False,True
19813,44,______,single,_________________,False,False
19814,36,______,married,___________________,False,False
19815,36,______,married,___________________,False,False
19816,44,__________,married,___________,False,True
19817,36,______,married,_________________,False,False
19818,32,__________,married,_________________,False,False
19819,56,__________,divorced,___________________,False,True
19820,45,___________,married,________,False,False
19821,36,__________,married,___________________,False,True
19822,33,______,married,___________________,False,True
19823,44,______,single,_________________,False,False
19824,32,_____________,single,_________________,False,True
19825,38,______,single,_________________,False,False
19826,57,__________,married,___________,False,False
19827,37,______,single,_________________,False,False
19828,31,_________,married,________,False,False
19829,49,______,married,___________,False,False
19830,49,______,married,___________,False,True
19831,50,___________,married,________,False,True
19832,34,______,married,_________________,False,True
19833,37,______,married,___________,False,False
19834,50,___________,married,________,False,True
19835,36,______,single,_________________,False,True
19836,32,______,married,_________________,False,True
19837,45,______,married,___________,False,True
19838,32,______,married,_________________,False,False
19839,29,__________,single,___________,False,False
19840,42,______,single,_________________,False,False
19841,36,__________,married,___________________,False,False
19842,29,__________,single,___________,False,False
19843,33,______,married,_________________,False,False
19844,46,______,married,___________________,False,True
19845,35,_________,married,_________________,False,False
19846,46,______,married,___________________,False,False
19847,32,______,single,_________________,False,True
19848,58,______,married,_________________,False,True
19849,47,____________,married,___________,False,False
19850,50,________,married,________,False,False
19851,44,________,married,___________,False,True
19852,44,________,married,___________,False,True
19853,29,______,single,_________________,False,False
19854,29,______,single,_________________,False,True
19855,29,______,single,_________________,False,True
19856,29,______,single,_________________,False,True
19857,30,______,single,_________________,False,False
19858,49,__________,married,___________________,False,False
19859,30,______,divorced,_________________,False,False
19860,52,___________,married,________,False,False
19861,52,___________,married,________,False,False
19862,52,___________,married,________,False,False
19863,60,______,married,_________________,False,True
19864,29,__________,married,___________________,False,True
19865,29,__________,married,___________________,False,True
19866,35,______,married,_________________,False,False
19867,46,______,married,___________,False,False
19868,53,___________,married,________,False,False
19869,39,__________,married,_________________,False,False
19870,42,__________,married,_________________,False,False
19871,39,__________,married,_________________,False,False
19872,54,_____________,married,___________________,False,False
19873,47,______,married,________,False,False
19874,47,______,married,________,False,True
19875,55,______,married,___________________,False,True
19876,50,___________,married,________,False,True
19877,36,__________,married,_________________,False,True
19878,36,__________,married,_________________,False,True
19879,36,__________,married,_________________,False,False
19880,42,__________,married,_________________,False,True
19881,35,______,married,_________________,False,True
19882,33,______,married,_________________,False,True
19883,40,______,married,_________________,False,False
19884,34,__________,married,___________________,False,True
19885,34,__________,married,___________________,False,True
19886,34,__________,married,___________________,False,True
19887,54,______,married,___________,False,True
19888,34,__________,married,___________________,False,False
19889,29,______,single,_________________,False,False
19890,51,_________,married,________,False,False
19891,52,______,divorced,_________________,False,True
19892,31,__________,married,___________________,False,False
19893,37,__________,married,___________________,False,True
19894,40,__________,married,___________,False,True
19895,34,__________,married,___________________,False,False
19896,53,___________,married,________,False,True
19897,29,______,single,_________________,False,True
19898,36,______,married,_________________,False,True
19899,45,______,married,___________,False,False
19900,33,__________,single,___________________,False,False
19901,40,__________,single,_________________,False,True
19902,44,________,married,___________,False,True
19903,38,______,married,_________________,False,True
19904,41,__________,married,_________________,False,False
19905,40,______,single,_________________,False,True
19906,47,______,married,___________,False,False
19907,33,__________,single,___________________,False,True
19908,36,__________,single,___________,False,True
19909,53,________,married,___________,False,True
19910,36,______,married,_________________,False,True
19911,44,__________,divorced,___________,False,True
19912,30,__________,single,___________________,False,True
19913,53,___________,married,________,False,True
19914,29,______,single,_________________,False,False
19915,30,______,divorced,_________________,False,False
19916,42,__________,married,_________________,False,False
19917,58,______,married,________,False,False
19918,35,______,single,_________________,False,False
19919,52,___________,married,________,False,True
19920,46,________,married,________,False,True
19921,33,__________,married,___________,False,False
19922,60,______,married,_________________,False,False
19923,51,______,married,_________________,False,True
19924,47,___________,married,_______,False,True
19925,57,_______,married,_______,False,False
19926,37,__________,divorced,___________________,False,False
19927,48,__________,married,_________________,False,False
19928,34,__________,single,___________,False,False
19929,38,__________,married,___________________,False,False
19930,38,__________,married,___________________,False,False
19931,30,______,single,_________________,False,False
19932,30,______,single,_________________,False,False
19933,30,__________,single,___________________,False,False
19934,38,__________,single,___________________,False,True
19935,37,______,single,_________________,False,False
19936,34,______,married,_________________,False,True
19937,34,______,married,_________________,False,False
19938,29,______,single,_________________,False,False
19939,33,__________,married,___________________,False,False
19940,52,___________,married,________,False,True
19941,50,___________,married,________,False,True
19942,33,_____________,married,________,False,False
19943,34,______,divorced,___________,False,False
19944,45,__________,married,_________________,False,True
19945,52,________,married,___________________,False,False
19946,46,__________,married,_________________,False,False
19947,32,______,married,_________________,False,True
19948,35,______,married,_________________,False,True
19949,41,__________,divorced,_________________,False,True
19950,33,_____________,married,________,False,False
19951,35,______,married,_________________,False,True
19952,38,______,married,_________________,False,True
19953,38,______,married,_________________,False,True
19954,41,__________,divorced,_________________,False,False
19955,41,__________,divorced,_________________,False,True
19956,51,______,divorced,_________________,False,False
19957,41,__________,divorced,_________________,False,True
19958,34,______,divorced,___________,False,True
19959,51,______,divorced,_________________,False,True
19960,47,__________,married,___________________,False,True
19961,48,____________,married,_________________,False,False
19962,31,______,single,_________________,False,True
19963,31,__________,married,_________________,False,False
19964,49,_________,married,________,False,True
19965,58,______,married,___________,False,False
19966,46,___________,married,________,False,False
19967,50,___________,married,________,False,False
19968,52,___________,married,________,False,False
19969,29,__________,single,___________,False,True
19970,38,__________,married,___________________,False,False
19971,34,__________,married,___________________,False,True
19972,34,__________,single,___________________,False,False
19973,31,______,married,_________________,False,True
19974,38,__________,married,___________________,False,True
19975,58,_____________,married,_________________,False,True
19976,30,______,single,___________,False,True
19977,33,__________,married,___________________,False,True
19978,50,___________,married,________,False,True
19979,58,_____________,married,_________________,False,False
19980,53,____________,married,_________________,False,True
19981,49,________,married,___________,False,True
19982,31,__________,married,_________________,False,True
19983,32,__________,divorced,_________________,False,True
19984,29,______,single,_________________,False,True
19985,48,_________,married,________,False,False
19986,57,_______,married,________,False,True
19987,30,___________,married,___________,False,False
19988,38,__________,married,___________________,False,False
19989,36,______,married,_________________,False,False
19990,42,_____________,married,_________________,False,False
19991,44,_____________,married,___________________,False,False
19992,38,__________,married,_________________,False,True
19993,57,_______,married,________,False,True
19994,50,___________,married,________,False,True
19995,44,__________,married,___________,False,True
19996,43,______,married,_________________,False,True
19997,40,__________,married,_________________,False,False
19998,33,__________,married,___________________,False,False
19999,42,_____________,married,_________________,False,False
20000,42,_____________,married,_________________,False,True
20001,35,__________,divorced,___________________,False,False
20002,38,____________,married,_________________,False,False
20003,46,___________,married,________,False,False
20004,33,__________,divorced,___________,False,False
20005,44,______,married,___________,False,True
20006,42,_____________,married,_________________,False,True
20007,34,______,divorced,___________,False,True
20008,33,______,divorced,___________,False,True
20009,35,______,married,_________________,False,True
20010,32,__________,single,_________________,False,True
20011,58,_____________,married,_________________,False,True
20012,45,__________,married,_________________,False,True
20013,39,__________,divorced,___________________,False,True
20014,53,______,divorced,___________,False,False
20015,30,___________,married,___________,False,True
20016,41,__________,divorced,_________________,False,True
20017,43,______,married,_________________,False,False
20018,36,__________,married,___________,False,False
20019,29,______,married,_________________,False,False
20020,42,_____________,married,_________________,False,False
20021,41,__________,divorced,_________________,False,True
20022,37,__________,married,___________________,False,True
20023,52,_______,married,___________,False,True
20024,39,__________,divorced,___________________,False,True
20025,44,______,married,___________,False,False
20026,33,__________,married,___________________,False,False
20027,35,__________,single,___________________,False,True
20028,36,__________,married,___________,False,False
20029,34,____________,married,_________________,False,True
20030,58,__________,married,___________________,False,True
20031,59,_______,married,________,False,True
20032,38,__________,divorced,___________,False,True
20033,39,______,married,_________________,False,True
20034,32,______,single,_________________,False,True
20035,42,__________,married,___________,False,False
20036,29,______,single,_________________,False,False
20037,44,___________,married,________,False,False
20038,52,___________,married,________,False,False
20039,31,______,divorced,_________________,False,True
20040,32,______,single,_________________,False,True
20041,36,______,married,_________________,False,True
20042,31,__________,single,_________________,False,True
20043,36,__________,married,_________________,False,True
20044,49,__________,married,___________________,False,False
20045,39,__________,single,___________,False,False
20046,31,__________,single,_________________,False,False
20047,40,______,divorced,_________________,False,False
20048,37,__________,married,___________,False,True
20049,38,__________,divorced,___________,False,False
20050,32,______,single,_________________,False,True
20051,34,______,single,_________________,False,True
20052,34,__________,married,___________,False,True
20053,43,______,married,___________,False,True
20054,33,__________,married,___________________,False,True
20055,44,______,divorced,_________________,False,True
20056,31,__________,married,___________________,False,True
20057,55,___________,married,________,False,True
20058,32,__________,married,_________________,False,True
20059,56,_______,married,________,False,True
20060,50,______,married,___________,False,False
20061,33,__________,single,___________,False,True
20062,29,__________,single,___________________,False,True
20063,33,__________,married,___________________,False,True
20064,47,______,married,_________________,False,True
20065,37,______,married,_________________,False,True
20066,34,______,single,_________________,False,True
20067,34,______,single,_________________,False,True
20068,43,______,married,_________________,False,False
20069,47,_______,married,________,False,False
20070,34,______,single,_________________,False,True
20071,35,______,married,_________________,False,False
20072,55,________,married,___________,False,False
20073,49,________,married,___________,False,False
20074,56,______,married,_________________,False,False
20075,49,________,married,___________,False,True
20076,45,______,married,_________________,False,True
20077,32,__________,married,___________,False,True
20078,37,_________,married,_________________,False,False
20079,44,__________,married,___________________,False,True
20080,35,__________,single,_________________,False,False
20081,36,__________,married,___________________,False,True
20082,35,______,single,_________________,False,True
20083,44,______,married,___________,False,False
20084,44,______,married,___________,False,False
20085,44,__________,married,___________________,False,False
20086,43,__________,divorced,_________________,False,True
20087,40,__________,married,___________________,False,True
20088,50,___________,married,________,False,True
20089,32,______,married,_________________,False,True
20090,32,______,married,_________________,False,False
20091,44,______,married,___________,False,True
20092,32,______,married,_________________,False,False
20093,45,___________,married,________,False,True
20094,49,________,married,___________,False,False
20095,38,______,married,_________________,False,True
20096,33,______,single,_________________,False,True
20097,29,______,married,_________________,False,True
20098,29,______,married,_________________,False,True
20099,32,__________,married,___________,False,True
20100,41,_____________,married,___________________,False,False
20101,41,_____________,married,___________________,False,True
20102,36,______,married,_________________,False,False
20103,45,________,married,___________,False,False
20104,37,______,married,_________________,False,True
20105,59,_______,married,________,False,True
20106,35,__________,single,___________________,False,False
20107,45,__________,married,___________________,False,False
20108,29,______,single,___________,False,True
20109,59,_______,married,________,False,False
20110,50,______,married,________,False,True
20111,34,__________,married,___________________,False,False
20112,55,________,married,___________,False,False
20113,40,______,divorced,_________________,False,True
20114,31,______,married,_________________,False,True
20115,35,______,single,_________________,False,False
20116,31,______,married,_________________,False,False
20117,32,__________,single,___________,False,False
20118,52,________,married,___________,False,True
20119,39,__________,married,_________________,False,True
20120,36,__________,single,_________________,False,True
20121,34,______,single,_________________,False,True
20122,46,___________,married,________,False,True
20123,36,_________,married,________,False,False
20124,38,__________,divorced,___________,False,True
20125,51,__________,married,___________________,False,True
20126,31,______,married,_________________,False,False
20127,39,__________,single,___________________,False,False
20128,56,_______,married,________,False,False
20129,45,______,married,_________________,False,False
20130,54,_______,married,________,False,False
20131,57,__________,single,___________,False,True
20132,37,______,married,_________________,False,False
20133,32,______,married,_________________,False,True
20134,33,__________,married,___________________,False,True
20135,47,______,married,_________________,False,False
20136,38,__________,divorced,___________,False,False
20137,33,__________,married,___________,False,True
20138,32,______,single,_________________,False,True
20139,36,______,married,_________________,False,True
