transaction_id,user_id,timestamp,amount,merchant_category,location,payment_method,is_fraud
e6aaaf76-11a7-4ff2-ba44-4aa2c83118fa,6694,2024-05-17 16:05:13,4198.18,Electronics,New York,Debit Card,0
4e3f4b8f-05f5-4f05-a8cc-e67e04b634c4,5710,2024-07-21 08:54:36,353.43,Luxury Goods,Seattle,Debit Card,0
9cb18d29-529b-4d7f-8755-c77cadb5b0f6,2864,2024-11-12 21:37:37,972.25,Groceries,Seattle,Bitcoin,0
22db1ffb-602c-46a1-873f-570f8c051e48,4222,2024-11-08 12:50:51,3599.42,Electronics,Miami,Bitcoin,0
1403c135-fc75-4e81-adfa-129eb4519759,4256,2024-09-17 23:18:07,4350.66,Fast Food,New York,Debit Card,0
1571802e-068c-4a34-be91-a8ced6fe9c1c,1181,2024-04-21 16:24:11,884.9,Electronics,New York,Credit Card,0
595340b2-86d0-4b60-9ceb-60664c7b362c,3121,2024-06-12 18:20:07,4055.35,Groceries,Seattle,PayPal,0
4fbe46bf-b256-4e04-8c01-e1f5fa46d987,4460,2024-07-02 06:53:19,3378.97,Clothing,San Francisco,Credit Card,0
2efca253-9522-459a-868e-f3c45c2c4d41,4631,2024-04-08 17:49:05,4484.11,Electronics,San Francisco,Bitcoin,0
3a8b88c4-71da-4b46-9534-2daeba8c7069,6615,2024-03-14 16:26:35,2198.11,Luxury Goods,Seattle,Credit Card,0
88840d9e-e3f2-4016-a43c-dbf8971d291a,9508,2024-05-12 14:57:06,3468.85,Fast Food,Los Angeles,Credit Card,0
5d94aa59-2779-476e-b843-26cad7ce1eb2,6449,2024-03-05 02:48:17,1933.89,Entertainment,Miami,Debit Card,0
30124a02-c3c7-4fcf-8a89-5ca1bab46494,6778,2024-08-08 17:13:51,4607.83,Subscription Service,New York,Credit Card,0
5549a8e7-407e-459e-8532-6d2764302d6d,4201,2024-08-17 03:12:00,2141.41,Luxury Goods,Miami,Bitcoin,0
64f2cf9f-162e-4895-bd50-6c7c576dd4de,5986,2024-11-25 20:50:31,226.27,Luxury Goods,Chicago,Bitcoin,0
dd4fc7c3-d3dc-4fcf-ac8f-a03585fb867c,3534,2024-09-23 20:05:40,250.23,Entertainment,San Francisco,Credit Card,0
b46fbfe3-d419-4474-b3de-23b30dd2365a,9126,2024-08-08 03:51:36,3442.59,Fast Food,New York,Bitcoin,0
f43b14c2-ea2d-4222-b03b-4a86743b3f66,6404,2024-12-04 15:14:09,687.4,Electronics,Seattle,Debit Card,0
4db74a88-4be2-47ec-a7c0-b22aba8aa107,4414,2024-09-30 09:36:24,4348.61,Gas Station,Houston,Debit Card,0
aab51f33-c2d9-4df3-a226-fbf262dcfb60,2882,2024-04-22 04:01:53,1389.29,Entertainment,San Francisco,Debit Card,0
faff1f91-0b92-4837-95fb-a8bbd9136a51,3482,2024-05-07 03:35:45,17.12,Gas Station,San Francisco,Bitcoin,0
322a9b40-cc5b-41d3-83e0-77f9b9e52548,5632,2024-09-12 01:16:14,1320.95,Gas Station,Houston,PayPal,0
db97b443-4ad3-492f-ba73-7ce82bc4107d,8293,2024-12-27 10:55:48,2475.5,Online Purchase,New York,Credit Card,0
50123ff6-4e17-40f0-81a5-9971e63a4d08,4753,2024-11-14 02:58:57,2920.26,Luxury Goods,Houston,PayPal,0
a8ca668b-8fd9-40ef-b5fd-5575114b6a7b,1354,2024-02-26 21:56:29,867.6,Subscription Service,San Francisco,Bitcoin,0
5c6cc0b5-f188-4cd4-b19f-e4abc00e12d8,7724,2024-10-21 22:09:36,856.38,Clothing,Seattle,PayPal,0
1bd59541-07e2-4eec-a3e0-deda6204a5f4,1774,2024-05-15 07:39:01,3595.25,Online Purchase,Los Angeles,PayPal,0
d72c61c6-0be4-4867-a576-27c76ccc7a6b,2909,2024-01-28 00:32:22,887.69,Clothing,San Francisco,PayPal,0
ca162280-04a9-41f7-8a47-42105f2290b5,6503,2024-06-08 18:40:41,2620.6,Subscription Service,Seattle,PayPal,0
3a31fc91-e391-43d3-874c-a2af53aa50b5,3186,2024-09-17 21:11:08,1912.17,Travel,New York,PayPal,0
7b433666-4198-4622-9e15-1c87bdc7b125,7652,2024-08-15 23:28:37,1161.88,Travel,Houston,Bitcoin,0
52aebf67-bb5c-4269-a3c4-cd096bc744b9,7746,2024-12-20 09:48:17,1357.75,Online Purchase,Chicago,PayPal,0
fee78c28-a8b0-47c3-8dee-4acb9fb90e79,7271,2024-08-21 23:40:11,671.06,Entertainment,Miami,Bitcoin,0
76e5c7c2-6466-4cda-a5b2-ec06a8f7d019,1602,2024-01-16 08:52:38,1458.83,Online Purchase,Miami,Debit Card,0
16fd533e-f4df-4def-9fc0-48c4f4fbda66,2490,2024-11-10 14:15:29,4422.69,Subscription Service,Chicago,PayPal,0
017b917d-2f3e-45e4-945d-ee985314d18d,4821,2024-10-16 19:16:42,4217.57,Luxury Goods,San Francisco,PayPal,1
4016255d-8958-448a-92f6-d84e038e4fc7,5202,2024-01-28 17:42:41,4197.45,Online Purchase,New York,Debit Card,0
27e0c876-6ea6-411e-9eca-f2a48394550d,6263,2024-05-29 12:24:38,665.81,Travel,Houston,Debit Card,0
dfe92e71-85cf-4be1-b2b9-7c62ad28c3f1,6603,2024-10-16 22:12:26,4436.83,Electronics,Chicago,PayPal,0
839f26f8-754a-403f-b5f4-6927c23d6105,5473,2024-02-13 00:40:20,1173.69,Clothing,Seattle,Credit Card,0
8b2984c3-5187-4338-9bbe-f10685e95e5b,2066,2024-10-09 19:18:01,2151.38,Electronics,San Francisco,Bitcoin,0
b49f581b-2a7f-46f4-a254-d350e0f1cbd5,3418,2024-10-03 09:43:38,2388.64,Travel,Los Angeles,Bitcoin,0
6ad7dba7-db4b-496a-819f-8879026850d2,4180,2024-12-23 03:42:00,1991.33,Clothing,Seattle,Bitcoin,0
d889a00f-a0a9-4d13-ae65-c253755d92de,4126,2024-12-11 15:52:40,4572.11,Luxury Goods,Chicago,Debit Card,0
2e6c59d9-7200-4a33-ae80-96315df9acdf,8504,2024-01-18 02:07:21,3975.34,Luxury Goods,Seattle,Bitcoin,0
6fff52d6-490a-4097-ae13-1b524a5ac0b2,7027,2024-07-28 13:14:31,1263.59,Travel,New York,Credit Card,0
beb1f326-85f1-4aad-81b5-7a8c15c765c4,8627,2024-12-27 22:58:31,3910.69,Groceries,Seattle,Credit Card,0
3e18dad1-bd8b-4245-bb9f-15a9e65d9e79,5192,2024-06-11 09:04:38,4667.71,Subscription Service,New York,PayPal,0
6f95df6f-f4d1-41e4-a8e7-be35498c61ee,9693,2024-03-10 22:10:52,3080.23,Clothing,New York,Debit Card,0
e84e04eb-cc71-4a28-9b1d-d1cf00b5dffa,7565,2024-07-07 12:13:18,1259.34,Online Purchase,New York,Bitcoin,0
67284683-1b56-4375-a76d-5e56d3a24742,2565,2024-05-28 20:30:48,4830.55,Fast Food,San Francisco,Credit Card,0
6af8de87-f143-4fee-872f-4fb6f7f9803a,7734,2024-05-22 18:51:50,2005.06,Groceries,Houston,Bitcoin,0
e37d4153-6a82-42c1-a355-c92f744ebeda,9448,2024-07-04 22:20:08,3344.74,Travel,Miami,Debit Card,0
dab937a8-0d6a-4b34-8192-7f086b538ec4,2981,2024-06-27 13:57:05,2416.48,Gas Station,New York,Bitcoin,0
a72ce5cf-a74b-4fbc-92d7-ff849af6ca70,6266,2024-07-04 16:59:20,3905.81,Gas Station,Miami,Debit Card,0
263e1cb4-72ad-482b-9d8b-ac2a13f5438c,5738,2024-07-24 06:12:29,1838.66,Entertainment,Houston,Debit Card,0
e88638dd-a3cd-43e6-b115-cd8b6cddf03a,7258,2024-05-20 12:51:22,1207.07,Online Purchase,San Francisco,Credit Card,0
753fb549-6671-4b5c-aa6d-6dd4135377bf,4061,2024-08-10 23:18:47,19.18,Clothing,Seattle,PayPal,0
1651f92f-be3b-49a2-9908-eb68b6d6e45a,1591,2024-01-01 05:55:39,2338.3,Travel,New York,Bitcoin,0
cf6a7ac0-3158-4d5c-b79a-7fdeea731234,7010,2024-03-24 14:36:48,4089.01,Clothing,Chicago,Credit Card,0
035d1b8e-1c09-4e76-92fc-151aafec74ef,9694,2024-04-27 21:18:45,1322.58,Travel,Miami,Debit Card,0
92d8fbdb-6c91-45a6-a607-d9d120d2d832,9039,2024-05-09 20:53:45,4300.21,Electronics,San Francisco,PayPal,0
bc37d90c-e5e5-476f-b79f-7755b0871f49,6396,2024-05-21 06:41:57,3597.07,Travel,Houston,Bitcoin,0
d8f3d12c-0e04-4423-a6ac-fc0f5bb484ac,1229,2024-01-08 03:54:34,3665.94,Gas Station,Chicago,PayPal,0
095b3268-9efe-4b6d-8f78-986f8f3ae7f7,7462,2024-03-22 22:22:06,3977.84,Travel,Los Angeles,Bitcoin,0
7ed5ce66-5cdc-4668-8e9c-1334a6b929ba,4038,2024-10-13 07:05:25,2803.31,Fast Food,Chicago,PayPal,0
97dd51f4-0cbb-4ef7-b8cd-315ceb8f7972,9872,2024-08-14 00:54:43,4686.4,Subscription Service,Seattle,Bitcoin,0
0e12459f-3802-437f-b2df-c1636ef381f3,6045,2024-09-21 06:56:08,880.77,Electronics,San Francisco,PayPal,0
a5c5ea1e-3125-47a5-a02a-aeb8d6e7c70e,9009,2024-06-05 21:42:42,3229.97,Online Purchase,Miami,Debit Card,0
386aa98a-a30d-4143-b492-678f6a0d194e,7545,2024-09-03 21:15:30,4541.91,Gas Station,Miami,Credit Card,0
52b54f3f-3263-4672-ba6c-d9f1e3038457,6851,2024-04-23 19:55:26,1191.16,Clothing,San Francisco,PayPal,0
0c80790d-3b69-4199-b637-0ef24c31430d,7026,2024-10-14 06:33:32,4597.7,Clothing,San Francisco,Credit Card,0
a17d0616-4614-42b4-affc-c92e6cd62fb3,6655,2024-01-10 16:24:58,2416.27,Electronics,Chicago,Bitcoin,0
b493c01e-64b1-432b-bf6c-2e7a11f04ce4,6550,2024-06-10 18:32:11,3473.28,Groceries,New York,Debit Card,0
8c44dc40-febd-4b44-ad6a-d12e2982395b,1052,2024-07-06 21:43:35,1292.17,Entertainment,Houston,Debit Card,0
f53f013c-0a14-48a4-9081-aca46abc1497,1556,2024-02-09 13:47:35,3486.91,Clothing,San Francisco,Debit Card,0
bcab80d0-9b57-448e-ae93-c8bd5e4aeeed,4612,2024-12-09 00:59:54,1177.92,Gas Station,New York,Debit Card,0
eaf6632c-2a83-4635-b8bd-a5a8fc9a244e,8355,2024-10-02 05:36:04,1946.16,Travel,San Francisco,Credit Card,0
4cf37b7c-2791-4f9a-8231-ffcc50334faf,9410,2024-12-29 17:36:51,1655.48,Travel,Chicago,Bitcoin,0
0ddff835-a174-4140-84cc-438965d1b969,1165,2024-09-04 21:56:03,661.43,Online Purchase,Los Angeles,PayPal,0
86f09067-adc1-40d5-b728-90897159aea5,5856,2024-02-03 20:49:19,4259.09,Travel,Seattle,Bitcoin,0
2ebe181b-3f01-4fb3-bf61-050d93747faf,8205,2024-09-05 11:06:58,1660.15,Clothing,Seattle,Debit Card,0
7ce9156a-281e-4173-a434-7c6d63b9bdb2,4681,2024-11-18 22:19:03,3271.22,Subscription Service,Los Angeles,PayPal,0
eb11d496-ada6-4317-96e7-1aaac870cea6,7790,2024-11-09 18:08:39,3276.36,Gas Station,Seattle,Debit Card,0
c3c8b296-3d79-4d1e-922c-89a599e6c231,3952,2024-06-25 09:25:28,2100.73,Travel,Seattle,Bitcoin,0
0762f016-7644-41f7-a416-844dc3a967c8,6265,2024-06-01 20:39:51,697.11,Online Purchase,Houston,PayPal,0
bee5ac67-06cc-4893-9a8f-189447dc2ac0,1869,2024-08-17 01:13:52,1636.65,Online Purchase,Houston,PayPal,0
772047ef-0c02-4872-a819-7cdda1e7fccc,6690,2024-07-20 17:58:12,4104.65,Online Purchase,New York,Credit Card,0
4adbeeb1-084b-4ae5-a226-71cf4f88d9f1,5674,2024-06-18 02:32:32,698.25,Fast Food,Houston,PayPal,0
a1e01513-620a-4c8a-88f2-34aad3eae6c8,9681,2024-01-29 13:04:59,4376.88,Entertainment,Houston,Bitcoin,0
dd2d1159-d9ca-450d-baa9-d10273115e83,1437,2024-04-17 18:04:03,4821.81,Gas Station,Chicago,Bitcoin,0
0855a53e-e61d-469a-a685-21a451e7bd81,9431,2024-05-08 18:10:57,420.83,Luxury Goods,Chicago,Credit Card,0
c207d904-3170-4ab9-9ca2-661d9c647e68,7194,2024-10-31 19:44:14,3354.94,Electronics,Miami,Bitcoin,0
5e7c508d-85c4-4f46-b9b1-8b1cf14cd8ed,8315,2024-04-17 00:50:30,872.83,Electronics,Chicago,Bitcoin,0
30595915-e37e-4770-950a-810a02e913b0,8744,2024-08-13 10:18:56,4465.42,Electronics,San Francisco,Bitcoin,0
79f1462a-8c1f-4764-83b6-13d60ab7f749,8090,2024-08-12 20:34:43,1617.8,Electronics,Houston,PayPal,0
9d706be8-9899-4722-8757-e2c6ffa5ff7c,3886,2024-02-02 21:08:58,2318.7,Fast Food,Chicago,Credit Card,0
2f4105e3-7e3d-40e2-8de8-7c8e8a155506,6750,2024-07-05 23:18:23,3702.81,Gas Station,Houston,PayPal,0
596274e4-4720-4ce8-a86b-4a5d23c29b0b,3564,2024-08-13 15:19:06,2815.01,Entertainment,New York,Credit Card,0
735fd397-219e-4286-8738-610df6ee5f79,2937,2024-03-22 20:10:21,4171.9,Fast Food,Miami,Debit Card,0
44d70b9d-bc22-4102-993d-f539abe46c22,4444,2024-08-21 12:15:59,256.67,Electronics,Los Angeles,Bitcoin,0
2407b43e-955f-4325-b003-0ecc73002a75,8288,2024-11-26 07:43:58,2134.76,Online Purchase,Chicago,Debit Card,0
42b9c660-b0c5-4578-bdef-73e8a65c5e02,6941,2024-01-06 05:38:49,3930.76,Subscription Service,New York,Credit Card,0
85bde4e3-8e29-4ad3-a0b9-dd703286c576,8479,2024-08-27 12:20:52,2555.82,Fast Food,Los Angeles,Debit Card,0
d2cb50b1-d524-4bfc-b1a6-d094b9caca57,7783,2024-06-06 08:33:13,2525.81,Online Purchase,San Francisco,Debit Card,0
5c7f6aab-0de9-40af-90e8-b8b5d878ae51,2223,2024-08-18 02:36:19,4597.53,Entertainment,Los Angeles,PayPal,0
c18ebfbe-2495-49c7-bf56-1cd85c5fd0d0,8419,2024-12-07 19:19:38,1836.63,Fast Food,Miami,Debit Card,0
a0ba1ff1-51f7-4421-b35b-7e205d90dc02,2656,2024-04-30 19:18:48,2205.24,Clothing,Los Angeles,Bitcoin,0
e98f019c-6f15-41b5-9863-2d0b7e4c5611,9315,2024-08-24 08:32:15,833.89,Groceries,New York,Bitcoin,0
52a2d110-7efd-4110-82f6-93b8d13a24f5,8810,2024-11-27 20:11:46,1320.38,Subscription Service,Los Angeles,Debit Card,0
6cf24873-6504-4b43-aead-b016ff0d66d4,7730,2024-04-10 16:43:53,4040.44,Groceries,Houston,Credit Card,0
236d00bd-e26f-4fdf-9357-657ad8a9db79,4525,2024-09-04 14:15:51,3080.04,Gas Station,Chicago,Debit Card,0
cb750578-893e-41be-8c14-9210e84dd061,9301,2024-01-11 04:00:14,3471.99,Fast Food,Chicago,PayPal,0
6fb49e94-2113-4086-a6b5-a6bc0725d572,7838,2024-10-15 10:21:57,553.41,Clothing,Los Angeles,Credit Card,0
459cd2e2-57e6-4e36-bd00-c2c72ee111f5,7351,2024-02-01 02:41:13,2135.36,Travel,New York,Debit Card,0
757c7f49-82c4-402d-b7b6-3eab21ac40b8,6438,2024-03-03 01:49:12,900.03,Travel,Miami,Bitcoin,1
4a0ddbad-f336-4ed1-8ef5-81b11ad943d1,3404,2024-01-19 03:52:52,3048.76,Subscription Service,Los Angeles,Debit Card,0
5aff7f17-6003-4f92-b1bc-831abfb916d7,7130,2024-06-08 15:23:08,417.76,Gas Station,Los Angeles,Debit Card,0
97ce84ef-4a8a-4ea9-98e2-8b90ae512b10,6263,2024-03-22 10:54:34,1425.89,Electronics,Miami,Bitcoin,0
cb16aad1-ef62-4d89-8344-d729683199ee,6562,2024-08-31 22:21:57,4412.25,Entertainment,Houston,Credit Card,0
ccab520f-c41f-4d95-8508-de214a7019db,7982,2024-06-28 08:34:55,4377.72,Groceries,Chicago,PayPal,0
e1f521a1-1208-492a-8cdd-195d24026c4c,4921,2024-01-26 17:40:58,536.83,Clothing,San Francisco,Credit Card,0
ea8b4dd4-ae02-4def-a31b-9875cc2b364b,6727,2024-06-29 03:59:24,3144.57,Entertainment,Miami,Bitcoin,0
d152c1bd-6a53-4033-b157-d3598ea2289e,4172,2024-12-15 04:27:28,11.77,Entertainment,Miami,Credit Card,0
26bb239b-55ab-4786-85cc-a5f626d7e424,4971,2024-03-30 11:33:10,937.49,Entertainment,Miami,PayPal,0
d4ad8eeb-6d11-479a-88fa-c4fd8f8ecf4b,7456,2024-11-03 08:46:26,3422.03,Electronics,New York,Credit Card,0
b251a2c2-3d8c-455e-a37e-b7bd36ae0aa9,4032,2024-05-14 01:04:31,2399.63,Fast Food,San Francisco,Credit Card,0
fb5c9891-1bc2-4138-8adb-9097f7b30e8d,5432,2024-09-22 05:37:24,3885.17,Electronics,Seattle,PayPal,0
1a1a4722-6828-4dda-9914-66983520da52,9575,2024-11-08 14:55:10,9.6,Gas Station,Miami,Debit Card,0
9260d26a-f996-4182-aa15-9fccc1b02d74,6133,2024-08-24 05:58:38,1912.94,Online Purchase,Houston,Debit Card,0
b449200c-c1cb-4619-bdd5-3c5bd3d6070c,5505,2024-01-29 15:00:08,4965.13,Entertainment,Seattle,Credit Card,0
d0bbfccf-07fa-4764-955d-8d2caafed89c,4222,2024-02-12 00:54:48,3904.19,Travel,Houston,PayPal,0
dbfb06d7-9677-4b1b-977e-ca01349b2796,2707,2024-05-10 10:05:41,3503.97,Clothing,Houston,Bitcoin,0
48b05bd3-75aa-4784-ae5c-aa141ae1ab07,4360,2024-07-19 04:47:00,2001.27,Online Purchase,Houston,PayPal,0
eb930322-5242-4fb5-b877-ba94ddf76113,2845,2024-02-14 14:53:10,1184.21,Electronics,Seattle,Credit Card,0
047b1173-560b-489b-8475-5228ce310450,1660,2024-06-18 22:24:51,3209.02,Subscription Service,New York,Debit Card,0
ed138148-20a6-4e3f-bb57-3a3e24754a58,1422,2024-07-26 06:26:47,539.95,Groceries,Seattle,PayPal,0
a3c61ecd-2d9f-4c66-a8a4-51175bb7fda9,3268,2024-09-06 21:46:24,1542.3,Online Purchase,Seattle,Credit Card,0
85497e0c-343b-4a7a-b7ed-9e6774111f0b,9358,2024-08-17 11:10:12,2133.13,Online Purchase,Miami,Debit Card,0
8304a3ab-2672-43d5-9f24-44b13689f5ff,7160,2024-12-19 01:16:48,636.52,Groceries,Miami,Credit Card,0
2938d69b-9b7b-4c44-b49c-00732dd588cf,1420,2024-12-08 19:37:15,385.6,Subscription Service,San Francisco,Credit Card,0
31225790-f38c-408b-8bb1-63979a1f4ab7,9289,2024-05-12 16:13:25,545.27,Travel,Houston,PayPal,0
91171542-2676-4b87-b1ba-606cd576bde8,6017,2024-02-12 23:34:12,3231.98,Groceries,Seattle,Bitcoin,0
54ba3bab-adb4-4f9b-aef0-93bcfcd9f626,7957,2024-10-30 00:59:13,2175.46,Online Purchase,Houston,Debit Card,0
deae572c-e407-4977-954e-692fa76a5934,8871,2024-02-17 20:23:24,2110.35,Electronics,Los Angeles,Credit Card,0
ffa7bee8-2a1e-4a5e-92e0-d7b712c99354,8970,2024-04-25 04:51:16,2726.9,Luxury Goods,Los Angeles,PayPal,0
4f8f1e96-c7f5-435a-a6d0-52881444629c,7866,2024-12-12 11:38:57,851.99,Fast Food,Houston,PayPal,0
4087665d-f2f9-485b-bda8-242175624a7e,7491,2024-02-28 17:53:20,3804.86,Travel,Seattle,Credit Card,0
4afdbd68-8586-4b35-ab00-8f4b8e34180f,1390,2024-02-20 03:48:14,582.78,Fast Food,San Francisco,Bitcoin,0
a717aee6-7688-478d-9ed0-4e4461525b42,7989,2024-06-07 04:22:41,4604.9,Fast Food,San Francisco,Credit Card,0
c4516add-b92d-4f58-925d-812923f2776f,5638,2024-02-02 07:20:36,347.03,Luxury Goods,Chicago,Bitcoin,0
5420c4f5-39bc-48d1-8a5f-72f0b0589f18,5992,2024-04-29 19:09:31,3414.52,Travel,Houston,Bitcoin,0
52022834-7acd-411a-b06b-2e71a7edc7d5,6185,2024-05-13 16:51:59,2833.67,Online Purchase,Chicago,Credit Card,0
92c3dece-d723-4522-86e2-ee5147789fea,5057,2024-12-21 06:53:28,696.88,Electronics,Chicago,Bitcoin,0
e8d74c4a-deb0-455a-80bd-802124b4d696,2554,2024-08-15 13:37:22,3307.43,Luxury Goods,New York,Debit Card,0
4fbf06da-2619-4c1f-a82c-2c1ff8538211,1512,2024-12-15 13:01:03,3761.52,Luxury Goods,Chicago,Credit Card,0
3a5de6b6-0e63-4e3b-afdf-7c23ab3888ab,6874,2024-02-28 17:43:20,612.62,Subscription Service,Chicago,Debit Card,0
63900a8b-2fbc-418a-aac1-66747f9efb59,2613,2024-12-29 19:05:48,1579.85,Clothing,Los Angeles,Credit Card,0
779cb9ed-5369-4bd4-900e-f7a9cf674796,9669,2024-04-27 00:36:44,3386.74,Online Purchase,Seattle,Debit Card,0
e53cd41f-4405-4e31-905f-e98e42c2d54c,2054,2024-01-14 06:09:26,1243.1,Clothing,Seattle,Debit Card,0
8d9a88f1-d5b5-4ca9-9873-2b73a126807d,5209,2024-07-20 21:55:47,272.24,Travel,Miami,Debit Card,0
6bb07e6c-5aa0-4e18-a38c-f8088c13ce5c,2655,2024-10-13 04:25:39,2507.19,Fast Food,Los Angeles,PayPal,0
723ffb57-9b32-43e3-8e04-c6fb8f5882be,9409,2024-08-06 14:18:36,4294.37,Electronics,Houston,PayPal,0
abf0ae87-e637-4786-835e-039d28caec2a,3523,2024-11-01 13:54:58,3488.13,Fast Food,San Francisco,Bitcoin,0
93dca6c4-4f7f-4d6a-8b0e-c0985f96eaf4,2971,2024-04-28 20:50:55,4132.84,Entertainment,New York,Bitcoin,0
07fa6de2-7732-4932-8370-3a0908fe286b,3040,2024-05-30 09:16:47,3213.22,Luxury Goods,Los Angeles,Debit Card,0
7277f0f6-8865-4956-8546-2f02fe960749,8594,2024-06-14 23:45:42,3065.74,Fast Food,Houston,PayPal,0
68fe5e7f-9887-44c0-b7f5-c4ad77052b4e,8123,2024-10-06 10:35:33,1940.77,Luxury Goods,Miami,Bitcoin,0
485ca3d4-4916-44e4-9b23-fbec4c2f316b,5573,2024-12-14 21:54:15,4233.87,Subscription Service,San Francisco,Debit Card,0
5ff83f06-4e72-47c7-8719-d415c337173e,4834,2024-10-17 18:40:05,4224.63,Gas Station,New York,Debit Card,0
8585abfb-edbc-44d9-98a5-e1a41e8234ae,3850,2024-06-07 09:07:41,3254.63,Clothing,Houston,Credit Card,0
d55b4280-1e4a-4b03-97b5-4129f8eb948c,7176,2024-02-14 15:11:30,4810.23,Travel,San Francisco,Bitcoin,0
2c6a2bbb-27dd-4d60-96db-f0579bde0516,8080,2024-01-21 18:23:02,1620.05,Clothing,San Francisco,PayPal,0
3c4b7dba-c626-4bfa-bfe9-9f8513a1a562,5600,2024-12-03 19:52:28,1321.95,Clothing,Houston,Bitcoin,0
1d3ad474-bf54-4057-bc84-410c6a0ca305,4076,2024-04-10 13:55:12,503.09,Fast Food,Houston,Credit Card,0
b8fe7cb9-d079-446a-b745-222b73d0a1d3,3603,2024-07-15 12:10:22,4520.58,Groceries,New York,Credit Card,0
1e2c842e-8342-48b8-8e90-d1229e3907b9,2440,2024-04-19 14:53:20,1910.15,Luxury Goods,Houston,PayPal,0
fa96642c-b371-4ec6-aa3c-e5ea987d4594,5338,2024-05-09 08:16:47,3857.65,Groceries,Los Angeles,PayPal,0
0fa501e6-0cfa-4a50-9227-41f764c1be96,7372,2024-09-17 17:53:55,4162.15,Online Purchase,Miami,Bitcoin,0
d76acbc0-d0c9-4f6b-aead-153c3938d4c3,7235,2024-03-12 10:26:25,2212.76,Electronics,Miami,PayPal,0
005a6f27-1b64-474e-8f26-a2630c67bf96,3216,2024-08-03 19:30:45,316.19,Electronics,Houston,Bitcoin,0
94061556-e929-43c4-8eaa-09b51724353a,7797,2024-09-05 18:32:08,2535.69,Entertainment,Seattle,Bitcoin,0
8042a3d1-5985-4c0b-9a48-142514a71f09,4931,2024-01-28 17:11:21,3496.42,Entertainment,New York,Credit Card,0
d132c1bf-09a7-4730-b02b-7423e0ac2308,9953,2024-01-27 05:03:03,4862.18,Groceries,Los Angeles,Debit Card,0
3f65b27f-de84-49c0-88b3-b9f03eda891d,8007,2024-12-18 18:52:33,4896.64,Groceries,Seattle,Debit Card,0
47237ce6-ffef-47a4-868e-ce6e58da25b4,6385,2024-10-18 18:23:01,956.75,Groceries,Houston,Credit Card,0
7c595c30-4266-4239-89ab-c855212caddf,2487,2024-03-21 02:58:06,1211.43,Travel,New York,Bitcoin,0
f353faa1-4b3b-4151-b386-758d0abb79e2,3909,2024-10-29 02:53:18,4132.68,Clothing,Chicago,Debit Card,0
3557187a-1163-469b-bcbf-2b9993a074cd,9266,2024-02-17 01:17:07,4872.46,Online Purchase,Seattle,Credit Card,0
13a342ab-3323-4ab3-a8c1-aeaeb8facfe9,2474,2024-07-21 07:31:44,4791.59,Groceries,Chicago,Debit Card,0
cde90dbd-23d2-40fb-9e94-b49464df2287,7105,2024-09-18 20:28:59,2972.13,Subscription Service,San Francisco,Debit Card,0
4e7c6b95-ffd2-4fcf-9995-47a2d4414728,2626,2024-12-10 05:03:32,4422.05,Entertainment,Houston,Debit Card,0
8c49ee1a-4bed-47c1-aca4-46bacac33aa4,6790,2024-06-12 21:43:13,3909.42,Travel,Los Angeles,Credit Card,0
0ef132d2-c560-442c-b3a9-44a5c5f0907a,1161,2024-08-05 10:12:24,4908.79,Fast Food,Los Angeles,Credit Card,0
d36ab059-2cc3-4ce4-95db-a37caf7c5c40,9530,2024-10-23 23:50:10,653.93,Entertainment,Los Angeles,Debit Card,0
ff612624-b364-4bd9-ae11-c7991b154ec4,8396,2024-09-22 01:38:17,3234.09,Gas Station,New York,Debit Card,0
3a62fd42-d854-4b12-8998-c856507fa39b,8676,2024-02-06 04:49:00,2397.54,Fast Food,San Francisco,Credit Card,0
8f5b707a-0548-4372-bed6-8e3ebd6ca9d2,7900,2024-06-05 18:54:34,3057.97,Travel,Houston,Credit Card,0
68d588db-8572-4681-a0c3-1be5b633f210,5578,2024-10-10 15:36:10,3110.72,Gas Station,Miami,PayPal,0
b361ff73-504f-4adc-ac30-bb5b36c827a5,2776,2024-07-21 20:57:30,4671.96,Subscription Service,Seattle,Debit Card,0
8c89dec2-84d3-4fde-9d91-11c0045fde0f,1940,2024-08-01 17:07:29,3706.81,Clothing,New York,Credit Card,0
967ae47d-6cee-40e5-954b-de89812006d9,4927,2024-06-14 12:13:02,1897.56,Clothing,Houston,Bitcoin,0
251eda70-889c-47d4-a3f2-e80461781161,6042,2024-11-11 23:04:56,3258.19,Luxury Goods,Miami,Bitcoin,0
9ffd9c45-302d-43c0-a122-2f0f67176dc8,1277,2024-06-18 02:19:34,1325.86,Groceries,Houston,Bitcoin,0
0ce38f73-1ba8-48ee-a1ab-aa666d62aed9,3996,2024-03-21 20:43:58,4712.6,Clothing,Chicago,Bitcoin,0
ec242c96-a962-4b3a-909a-829dcb10da38,8917,2024-06-12 16:06:46,574.78,Groceries,San Francisco,Bitcoin,0
d3a7da46-661a-4132-aeed-78d64197e602,3630,2024-08-11 13:55:06,3688.3,Fast Food,Los Angeles,Bitcoin,0
0f4e3da2-e784-49d5-886b-0988159dff62,9223,2024-03-29 04:31:53,2015.22,Online Purchase,Los Angeles,Debit Card,0
f5b51898-5770-4aa3-acd3-8e7893c39667,6951,2024-09-11 20:26:13,4074.07,Luxury Goods,San Francisco,Bitcoin,0
